epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
65,2997.5,0.57296,0.41492,1.36745,0.80277,0.73294,0.796,0.65366,0.90582,1.14717,1.85368,0.00472,0.00472,0.00472
66,3042.42,0.57046,0.4178,1.36553,0.79575,0.73141,0.80013,0.65564,0.88774,1.1735,1.826,0.0046375,0.0046375,0.0046375
67,3087.15,0.57512,0.42342,1.36814,0.75899,0.80843,0.8166,0.6797,0.87775,1.1254,1.81254,0.004555,0.004555,0.004555
68,3131.53,0.56949,0.40839,1.3461,0.74035,0.80843,0.81324,0.6663,0.86753,1.10368,1.80627,0.0044725,0.0044725,0.0044725
69,3175.64,0.55727,0.40665,1.34613,0.76208,0.78544,0.80554,0.65444,0.8801,1.17314,1.82201,0.00439,0.00439,0.00439
70,3220.29,0.56,0.4082,1.3459,0.78327,0.78927,0.80409,0.65793,0.88886,1.15107,1.81389,0.0043075,0.0043075,0.0043075
71,3265.36,0.55389,0.39636,1.34822,0.78491,0.79693,0.8158,0.67227,0.86635,1.09746,1.80674,0.004225,0.004225,0.004225
72,3310.11,0.54952,0.39712,1.33974,0.7611,0.80077,0.81391,0.66774,0.86323,1.12,1.81942,0.0041425,0.0041425,0.0041425
73,3354.63,0.55354,0.41201,1.34494,0.76866,0.78927,0.80628,0.66422,0.85891,1.12895,1.79543,0.00406,0.00406,0.00406
74,3399.76,0.54767,0.39931,1.34172,0.77383,0.81274,0.81646,0.66602,0.86884,1.05417,1.82142,0.0039775,0.0039775,0.0039775
75,3444.42,0.54882,0.40103,1.34069,0.77698,0.82759,0.8262,0.67144,0.86931,1.06767,1.82103,0.003895,0.003895,0.003895
76,3489.03,0.5447,0.38951,1.33593,0.77037,0.79693,0.82091,0.66927,0.88167,1.13499,1.82966,0.0038125,0.0038125,0.0038125
77,3533.64,0.5415,0.3902,1.32842,0.77985,0.80077,0.8271,0.67222,0.86726,1.07784,1.84127,0.00373,0.00373,0.00373
78,3578.36,0.53181,0.38579,1.32469,0.76667,0.7931,0.82301,0.66799,0.86619,1.12263,1.82733,0.0036475,0.0036475,0.0036475
79,3623.41,0.5331,0.38528,1.32914,0.78947,0.8046,0.82916,0.67982,0.86853,1.12964,1.78694,0.003565,0.003565,0.003565
80,3669.89,0.52837,0.38653,1.32445,0.82203,0.75096,0.81638,0.66957,0.85313,1.10971,1.8,0.0034825,0.0034825,0.0034825
81,3718.19,0.54069,0.38662,1.33602,0.77239,0.7931,0.81946,0.66718,0.84449,1.10984,1.78425,0.0034,0.0034,0.0034
82,3763.47,0.52352,0.38326,1.31629,0.7782,0.7931,0.81342,0.66768,0.85246,1.12105,1.7825,0.0033175,0.0033175,0.0033175
83,3809.34,0.51222,0.36977,1.32701,0.77947,0.78544,0.81179,0.66158,0.85675,1.10807,1.80709,0.003235,0.003235,0.003235
84,3856.12,0.51504,0.37399,1.3044,0.78244,0.78544,0.81464,0.66935,0.87162,1.08852,1.82291,0.0031525,0.0031525,0.0031525
85,3905.33,0.51764,0.37939,1.31521,0.82983,0.72867,0.81727,0.66918,0.86795,1.07988,1.80087,0.00307,0.00307,0.00307
86,3951.18,0.51314,0.37419,1.30566,0.86324,0.70135,0.81119,0.66794,0.86031,1.07227,1.79083,0.0029875,0.0029875,0.0029875
87,3999.35,0.50449,0.36599,1.30832,0.76296,0.78927,0.81624,0.66938,0.86367,1.09576,1.77993,0.002905,0.002905,0.002905
88,4046.61,0.50891,0.36804,1.31715,0.76448,0.77109,0.8112,0.66899,0.8652,1.14781,1.79026,0.0028225,0.0028225,0.0028225
89,4093.23,0.50375,0.36723,1.30128,0.81108,0.74019,0.8048,0.66246,0.87295,1.15887,1.80966,0.00274,0.00274,0.00274
90,4138.31,0.49667,0.36332,1.31341,0.77478,0.76628,0.81044,0.66364,0.86589,1.15144,1.8197,0.0026575,0.0026575,0.0026575
91,4183.13,0.49909,0.36616,1.30703,0.78462,0.78161,0.81171,0.66609,0.86935,1.16553,1.79997,0.002575,0.002575,0.002575
92,4228.69,0.4827,0.35245,1.28513,0.80159,0.77395,0.81254,0.6697,0.86104,1.14388,1.80404,0.0024925,0.0024925,0.0024925
93,4273.62,0.48057,0.35286,1.28839,0.81919,0.74643,0.80487,0.66442,0.85998,1.11415,1.79831,0.00241,0.00241,0.00241
94,4318.37,0.48276,0.35229,1.29213,0.78378,0.77778,0.80862,0.66753,0.86454,1.13341,1.7965,0.0023275,0.0023275,0.0023275
95,4363.32,0.48449,0.35018,1.29154,0.77692,0.77395,0.80605,0.668,0.86985,1.14824,1.81952,0.002245,0.002245,0.002245
96,4408.07,0.47897,0.35384,1.29472,0.77652,0.78544,0.81029,0.66683,0.87464,1.15561,1.82223,0.0021625,0.0021625,0.0021625
97,4452.73,0.47353,0.3496,1.30307,0.77395,0.77395,0.80517,0.66152,0.8732,1.16615,1.81674,0.00208,0.00208,0.00208
98,4498.46,0.4828,0.35274,1.29881,0.78516,0.77011,0.80733,0.6678,0.87168,1.18986,1.8204,0.0019975,0.0019975,0.0019975
99,4544.02,0.47287,0.36061,1.29601,0.78884,0.75862,0.8009,0.66238,0.87768,1.21469,1.82019,0.001915,0.001915,0.001915
100,4587.97,0.46549,0.34112,1.2789,0.79762,0.77011,0.80632,0.66305,0.87702,1.18535,1.82865,0.0018325,0.0018325,0.0018325
101,4631.47,0.46268,0.3382,1.28698,0.8008,0.77011,0.80936,0.66813,0.87913,1.19119,1.82748,0.00175,0.00175,0.00175
102,4675.6,0.45977,0.33555,1.28514,0.80645,0.76628,0.80886,0.66758,0.87823,1.18418,1.82383,0.0016675,0.0016675,0.0016675
103,4719.62,0.45536,0.33587,1.27656,0.8,0.76628,0.80918,0.66704,0.87666,1.17487,1.82291,0.001585,0.001585,0.001585
104,4763.57,0.44349,0.33024,1.26746,0.8107,0.75479,0.80525,0.66374,0.87423,1.1789,1.82259,0.0015025,0.0015025,0.0015025
105,4807.69,0.45357,0.33711,1.27432,0.83244,0.73946,0.80452,0.66144,0.87146,1.1857,1.81408,0.00142,0.00142,0.00142
106,4851.83,0.44095,0.32531,1.26953,0.83576,0.7318,0.80268,0.66311,0.87278,1.198,1.81685,0.0013375,0.0013375,0.0013375
107,4896.09,0.44621,0.32788,1.27646,0.80081,0.75479,0.80569,0.66474,0.87834,1.20024,1.82021,0.001255,0.001255,0.001255
108,4941.47,0.43443,0.32882,1.25755,0.79365,0.76628,0.80891,0.66658,0.87427,1.19409,1.81261,0.0011725,0.0011725,0.0011725
109,4987.93,0.43457,0.3245,1.26236,0.79051,0.76628,0.80761,0.66777,0.87125,1.20599,1.81123,0.00109,0.00109,0.00109
110,5032.18,0.43809,0.32779,1.26867,0.86844,0.69732,0.80257,0.66459,0.87245,1.21419,1.8146,0.0010075,0.0010075,0.0010075
111,5082.39,0.30451,0.22657,1.14739,0.80615,0.74887,0.80599,0.66638,0.87418,1.218,1.8168,0.000925,0.000925,0.000925
112,5126.05,0.30038,0.2232,1.14512,0.83392,0.72414,0.80398,0.66612,0.8721,1.21968,1.80694,0.0008425,0.0008425,0.0008425
113,5170.08,0.29469,0.22006,1.14862,0.83353,0.72414,0.80351,0.66531,0.86627,1.22899,1.80003,0.00076,0.00076,0.00076
114,5214.88,0.28837,0.21633,1.13189,0.83833,0.72797,0.80198,0.66445,0.86138,1.22607,1.7957,0.0006775,0.0006775,0.0006775
115,5259.15,0.28974,0.21737,1.14418,0.83879,0.7318,0.80166,0.66549,0.86194,1.22811,1.7973,0.000595,0.000595,0.000595
116,5303.6,0.2835,0.23293,1.13973,0.82821,0.7318,0.80282,0.66669,0.86022,1.22835,1.79571,0.0005125,0.0005125,0.0005125
117,5348.1,0.28133,0.21238,1.14525,0.80658,0.75096,0.80397,0.66855,0.86052,1.23606,1.7977,0.00043,0.00043,0.00043
118,5393.39,0.27727,0.21037,1.13706,0.80658,0.75096,0.8052,0.66959,0.85963,1.24168,1.79761,0.0003475,0.0003475,0.0003475
119,5437.72,0.27263,0.21318,1.13599,0.8159,0.74713,0.8061,0.67034,0.86031,1.24222,1.8016,0.000265,0.000265,0.000265
120,5481.34,0.2734,0.21626,1.13756,0.81513,0.7433,0.80457,0.6703,0.85943,1.24439,1.80281,0.0001825,0.0001825,0.0001825
