epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,3680.3,0.64095,0.44183,1.32363,0.89661,0.83035,0.89838,0.69035,1.01547,0.76036,1.90159,0.00439,0.00439,0.00439
70,3733.71,0.63483,0.4368,1.32812,0.93262,0.80142,0.89838,0.69167,1.01734,0.77227,1.88123,0.0043075,0.0043075,0.0043075
71,3786.89,0.63263,0.43394,1.32122,0.89791,0.82979,0.8956,0.69213,1.02796,0.78474,1.89755,0.004225,0.004225,0.004225
72,3840.17,0.62908,0.42916,1.33408,0.91738,0.82683,0.90454,0.68825,1.02123,0.78987,1.89738,0.0041425,0.0041425,0.0041425
73,3893.38,0.62814,0.42738,1.31839,0.93214,0.82624,0.90173,0.68786,1.02773,0.78366,1.90771,0.00406,0.00406,0.00406
74,3946.78,0.63354,0.4322,1.33107,0.92452,0.83333,0.90559,0.69085,1.0173,0.76975,1.89703,0.0039775,0.0039775,0.0039775
75,3999.97,0.62247,0.42424,1.31795,0.91923,0.84753,0.91002,0.6927,1.01334,0.77892,1.89333,0.003895,0.003895,0.003895
76,4053.35,0.61689,0.42083,1.32094,0.92849,0.82874,0.90804,0.69745,0.99648,0.75993,1.8827,0.0038125,0.0038125,0.0038125
77,4106.73,0.60868,0.41975,1.30851,0.92847,0.8285,0.90715,0.69821,0.99452,0.76327,1.85948,0.00373,0.00373,0.00373
78,4160.04,0.60875,0.41817,1.29832,0.94411,0.8227,0.90676,0.69781,0.99512,0.76007,1.86646,0.0036475,0.0036475,0.0036475
79,4213.34,0.60448,0.41421,1.30979,0.93562,0.82461,0.90266,0.69922,0.98921,0.75989,1.86544,0.003565,0.003565,0.003565
80,4266.44,0.60176,0.41169,1.30339,0.92316,0.82979,0.90736,0.70254,0.98934,0.74768,1.86104,0.0034825,0.0034825,0.0034825
81,4319.46,0.60553,0.41742,1.29795,0.91661,0.84043,0.90678,0.70313,0.9911,0.74706,1.84813,0.0034,0.0034,0.0034
82,4372.67,0.59662,0.41214,1.29164,0.91982,0.83688,0.90636,0.70258,1.00099,0.77349,1.86491,0.0033175,0.0033175,0.0033175
83,4426.3,0.58069,0.40113,1.29208,0.90905,0.85068,0.90423,0.70049,0.99267,0.76449,1.86121,0.003235,0.003235,0.003235
84,4479.61,0.58296,0.39942,1.2846,0.93547,0.82247,0.9036,0.69981,0.98645,0.75618,1.85926,0.0031525,0.0031525,0.0031525
85,4532.87,0.57992,0.40339,1.27859,0.93227,0.81915,0.90229,0.69766,0.99222,0.75787,1.86509,0.00307,0.00307,0.00307
86,4586.04,0.57938,0.39828,1.2791,0.91974,0.82979,0.89914,0.69749,0.99467,0.75811,1.86754,0.0029875,0.0029875,0.0029875
87,4639.34,0.56661,0.39015,1.28155,0.93574,0.82622,0.89602,0.69628,1.00076,0.7734,1.86653,0.002905,0.002905,0.002905
88,4692.77,0.56808,0.39074,1.26857,0.93717,0.84043,0.90015,0.6993,1.00381,0.80087,1.86745,0.0028225,0.0028225,0.0028225
89,4746.24,0.57242,0.39555,1.28494,0.94067,0.8433,0.90346,0.69873,1.00632,0.79966,1.8756,0.00274,0.00274,0.00274
90,4799.69,0.56231,0.38815,1.27134,0.94395,0.84752,0.9047,0.69678,1.00731,0.80103,1.88023,0.0026575,0.0026575,0.0026575
91,4853.24,0.55543,0.38408,1.26472,0.94518,0.84043,0.907,0.70191,1.00982,0.8083,1.88209,0.002575,0.002575,0.002575
92,4906.53,0.5589,0.386,1.27569,0.94063,0.84397,0.90804,0.70285,1.00829,0.80128,1.89341,0.0024925,0.0024925,0.0024925
93,4959.68,0.54578,0.37712,1.254,0.9343,0.84397,0.90863,0.70266,1.00625,0.79871,1.88758,0.00241,0.00241,0.00241
94,5012.9,0.54535,0.37958,1.24462,0.92306,0.85087,0.90475,0.70229,1.00551,0.80277,1.89262,0.0023275,0.0023275,0.0023275
95,5066.02,0.53982,0.37273,1.25648,0.92903,0.84752,0.90352,0.70064,1.00455,0.8005,1.8953,0.002245,0.002245,0.002245
96,5119.34,0.53964,0.37573,1.26691,0.91109,0.84397,0.90265,0.70236,1.00502,0.80401,1.89635,0.0021625,0.0021625,0.0021625
97,5172.63,0.53642,0.37262,1.25224,0.90825,0.84252,0.89929,0.70306,1.00487,0.80522,1.89386,0.00208,0.00208,0.00208
98,5225.87,0.53047,0.37001,1.2461,0.90979,0.84397,0.89765,0.70275,1.0041,0.80882,1.89579,0.0019975,0.0019975,0.0019975
99,5278.91,0.5288,0.3728,1.24162,0.91867,0.84112,0.89733,0.70277,1.00155,0.81117,1.89796,0.001915,0.001915,0.001915
100,5332.24,0.52567,0.3635,1.23389,0.9186,0.84033,0.89562,0.70018,0.99871,0.8004,1.89953,0.0018325,0.0018325,0.0018325
101,5385.58,0.51933,0.35842,1.24526,0.90788,0.83875,0.89528,0.70088,0.99719,0.80538,1.90054,0.00175,0.00175,0.00175
102,5438.79,0.52745,0.37049,1.25446,0.90671,0.84043,0.89685,0.70215,0.99457,0.8075,1.89947,0.0016675,0.0016675,0.0016675
103,5492.19,0.51368,0.35889,1.23454,0.90829,0.84286,0.89727,0.70241,0.99114,0.80828,1.89601,0.001585,0.001585,0.001585
104,5545.57,0.51355,0.35748,1.23292,0.91449,0.84043,0.8963,0.70236,0.98796,0.81334,1.89274,0.0015025,0.0015025,0.0015025
105,5598.83,0.50618,0.35555,1.23246,0.91498,0.83955,0.89648,0.70221,0.98822,0.8135,1.89514,0.00142,0.00142,0.00142
106,5651.96,0.50226,0.35304,1.22691,0.91486,0.83832,0.89696,0.70363,0.98729,0.81218,1.89573,0.0013375,0.0013375,0.0013375
107,5705.09,0.5032,0.35392,1.23067,0.91497,0.83948,0.89765,0.70251,0.98789,0.81372,1.89812,0.001255,0.001255,0.001255
108,5758.41,0.49856,0.35032,1.22263,0.91735,0.84043,0.89757,0.70256,0.98727,0.81606,1.89915,0.0011725,0.0011725,0.0011725
109,5811.75,0.49371,0.34522,1.22493,0.91871,0.84157,0.89398,0.70114,0.98836,0.81752,1.90136,0.00109,0.00109,0.00109
110,5865.27,0.48543,0.34465,1.23022,0.91873,0.84179,0.8941,0.70091,0.98755,0.81657,1.9049,0.0010075,0.0010075,0.0010075
111,5926.19,0.37375,0.26257,1.1546,0.91873,0.84189,0.89426,0.70239,0.98716,0.81899,1.90878,0.000925,0.000925,0.000925
112,5979.4,0.36445,0.25708,1.14824,0.91874,0.84192,0.89373,0.70053,0.9938,0.83579,1.91778,0.0008425,0.0008425,0.0008425
113,6032.18,0.35713,0.25592,1.15576,0.92241,0.84315,0.89715,0.70382,0.99455,0.83495,1.91995,0.00076,0.00076,0.00076
114,6085.08,0.35191,0.25091,1.15603,0.92243,0.84335,0.89535,0.70246,0.99433,0.83914,1.92046,0.0006775,0.0006775,0.0006775
115,6137.68,0.35113,0.24988,1.15129,0.92266,0.84615,0.89582,0.70307,0.99387,0.8372,1.91891,0.000595,0.000595,0.000595
116,6191.25,0.34253,0.24737,1.1395,0.91899,0.84043,0.89768,0.70396,0.99307,0.83092,1.91873,0.0005125,0.0005125,0.0005125
117,6244.57,0.33918,0.24538,1.1491,0.91869,0.84141,0.89833,0.70454,0.99323,0.82711,1.92028,0.00043,0.00043,0.00043
118,6297.61,0.33528,0.2431,1.14023,0.9187,0.84152,0.89855,0.70523,0.99345,0.82558,1.92126,0.0003475,0.0003475,0.0003475
119,6350.46,0.33493,0.24229,1.13738,0.9186,0.84043,0.90045,0.70498,0.99341,0.82534,1.92386,0.000265,0.000265,0.000265
120,6403.19,0.32848,0.23854,1.13276,0.91835,0.83758,0.90034,0.70735,0.99341,0.82424,1.9244,0.0001825,0.0001825,0.0001825
