epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
81,3494.51,0.83842,0.52483,1.28653,0.91801,0.74611,0.86886,0.63684,1.08112,0.94658,1.68274,0.0034,0.0034,0.0034
82,3543.16,0.83512,0.52895,1.27207,0.90069,0.75648,0.87057,0.64314,1.04735,0.95803,1.66336,0.0033175,0.0033175,0.0033175
83,3591.59,0.82275,0.51645,1.25488,0.87714,0.76684,0.86118,0.63004,1.05295,1.0014,1.64681,0.003235,0.003235,0.003235
84,3640.05,0.82239,0.51286,1.26405,0.91573,0.76684,0.86351,0.64746,1.03873,0.94913,1.66469,0.0031525,0.0031525,0.0031525
85,3688.56,0.80477,0.50698,1.24586,0.87355,0.78238,0.87893,0.65209,1.03242,0.94343,1.64094,0.00307,0.00307,0.00307
86,3737.53,0.80636,0.50776,1.26448,0.86018,0.81865,0.89868,0.6703,1.02191,0.91481,1.68903,0.0029875,0.0029875,0.0029875
87,3786.51,0.79591,0.50141,1.2467,0.89137,0.80311,0.89724,0.66709,1.03398,0.87533,1.67617,0.002905,0.002905,0.002905
88,3835.45,0.79447,0.49513,1.23039,0.90567,0.79599,0.88148,0.66059,1.03378,0.89793,1.64303,0.0028225,0.0028225,0.0028225
89,3884.27,0.78726,0.49652,1.24382,0.85513,0.79518,0.88056,0.65605,1.04875,0.92998,1.65202,0.00274,0.00274,0.00274
90,3933.07,0.7932,0.4958,1.24989,0.86268,0.78122,0.87964,0.65249,1.04715,0.92568,1.65662,0.0026575,0.0026575,0.0026575
91,3981.58,0.78164,0.48745,1.23991,0.88763,0.7772,0.88612,0.66586,1.03455,0.89234,1.64308,0.002575,0.002575,0.002575
92,4030.21,0.76194,0.47715,1.22355,0.8947,0.7924,0.87601,0.65607,1.04221,0.90176,1.66739,0.0024925,0.0024925,0.0024925
93,4079.18,0.76859,0.48158,1.22468,0.88262,0.78756,0.87588,0.65055,1.03468,0.9452,1.65739,0.00241,0.00241,0.00241
94,4127.88,0.76501,0.48189,1.22395,0.86606,0.77055,0.87126,0.65057,1.04155,0.92308,1.66919,0.0023275,0.0023275,0.0023275
95,4176.91,0.75829,0.47103,1.22707,0.88588,0.76421,0.8721,0.65917,1.03942,0.91575,1.66735,0.002245,0.002245,0.002245
96,4225.65,0.74792,0.47465,1.21563,0.90041,0.7513,0.87076,0.65779,1.02448,0.90829,1.67386,0.0021625,0.0021625,0.0021625
97,4274.47,0.76071,0.48047,1.23093,0.92434,0.7513,0.86791,0.65081,1.03719,0.92549,1.67873,0.00208,0.00208,0.00208
98,4323.13,0.7385,0.46667,1.22743,0.90553,0.75648,0.86339,0.64755,1.03875,0.93324,1.67676,0.0019975,0.0019975,0.0019975
