epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
58,2737.38,0.95749,0.5781,1.55316,0.80597,0.77593,0.85454,0.64117,1.06795,0.89163,1.78443,0.0052975,0.0052975,0.0052975
59,2783.08,0.94755,0.57152,1.55188,0.81953,0.77256,0.85029,0.6375,1.06687,0.88756,1.74747,0.005215,0.005215,0.005215
60,2828.53,0.95429,0.57718,1.54477,0.83445,0.79253,0.86344,0.63848,1.08219,0.9486,1.78646,0.0051325,0.0051325,0.0051325
61,2874.46,0.94002,0.56757,1.53463,0.86484,0.72199,0.84886,0.6454,1.0548,0.92712,1.80126,0.00505,0.00505,0.00505
62,2920.33,0.94381,0.56969,1.54963,0.84947,0.74689,0.84681,0.6297,1.07245,0.98052,1.7735,0.0049675,0.0049675,0.0049675
63,2966.1,0.93094,0.56079,1.53184,0.88234,0.74683,0.85778,0.6501,1.04072,0.92629,1.8449,0.004885,0.004885,0.004885
64,3011.92,0.92019,0.55464,1.52768,0.84432,0.76513,0.86095,0.64681,1.0207,0.9285,1.76102,0.0048025,0.0048025,0.0048025
65,3057.55,0.91864,0.55068,1.51448,0.83131,0.79746,0.85985,0.65172,1.01005,0.88286,1.77468,0.00472,0.00472,0.00472
66,3103.1,0.92168,0.55628,1.52588,0.88041,0.73316,0.86138,0.65775,1.01699,0.89441,1.75172,0.0046375,0.0046375,0.0046375
67,3148.78,0.91633,0.56034,1.51161,0.93008,0.70539,0.86552,0.65014,1.04196,0.83608,1.78517,0.004555,0.004555,0.004555
68,3194.35,0.90226,0.54448,1.51501,0.78254,0.80913,0.86362,0.65358,1.03309,0.88105,1.81986,0.0044725,0.0044725,0.0044725
69,3240.15,0.89964,0.54073,1.5108,0.85967,0.788,0.87774,0.66456,1.04371,0.86047,1.82579,0.00439,0.00439,0.00439
70,3286.03,0.89956,0.53468,1.5116,0.82091,0.81743,0.88159,0.66405,1.04439,0.82055,1.82742,0.0043075,0.0043075,0.0043075
71,3331.6,0.89722,0.53883,1.48799,0.95143,0.73029,0.874,0.65057,1.03823,0.87538,1.82463,0.004225,0.004225,0.004225
72,3377.3,0.88059,0.5353,1.47473,0.92078,0.73444,0.86537,0.64914,1.03201,0.9084,1.79193,0.0041425,0.0041425,0.0041425
73,3422.98,0.88064,0.53554,1.49417,0.84066,0.75104,0.86046,0.64506,1.03314,0.95221,1.82387,0.00406,0.00406,0.00406
74,3471.34,0.87802,0.52841,1.46597,0.90681,0.6971,0.84531,0.63064,1.04999,1.00833,1.82529,0.0039775,0.0039775,0.0039775
75,3518.64,0.88212,0.53616,1.48773,0.86664,0.75499,0.85352,0.63953,1.05181,0.97782,1.79589,0.003895,0.003895,0.003895
76,3564.7,0.85771,0.51832,1.46309,0.89464,0.73444,0.85919,0.64503,1.03972,0.93861,1.79373,0.0038125,0.0038125,0.0038125
77,3611.02,0.85234,0.52087,1.4617,0.89807,0.73859,0.85781,0.64538,1.02454,0.99191,1.7869,0.00373,0.00373,0.00373
78,3657.42,0.8523,0.51544,1.46133,0.94041,0.72036,0.85876,0.6493,1.03195,0.98042,1.82434,0.0036475,0.0036475,0.0036475
79,3703.8,0.85119,0.51445,1.45911,0.91129,0.7246,0.85222,0.64593,1.04466,0.99975,1.85057,0.003565,0.003565,0.003565
80,3749.77,0.84149,0.50982,1.44793,0.85861,0.73859,0.84556,0.6405,1.04225,0.97759,1.8365,0.0034825,0.0034825,0.0034825
81,3797.22,0.83918,0.51279,1.44813,0.85218,0.73444,0.84393,0.63567,1.05086,0.99144,1.8136,0.0034,0.0034,0.0034
82,3843.26,0.82859,0.50688,1.42814,0.90551,0.71574,0.85028,0.63919,1.04738,0.96237,1.7922,0.0033175,0.0033175,0.0033175
83,3889.13,0.81897,0.49926,1.43032,0.90588,0.72199,0.85364,0.64724,1.04457,0.96777,1.80443,0.003235,0.003235,0.003235
84,3934.73,0.81815,0.50569,1.42905,0.9082,0.71784,0.85331,0.64107,1.04597,0.97536,1.81355,0.0031525,0.0031525,0.0031525
85,3981.64,0.815,0.50245,1.41784,0.83142,0.76349,0.84137,0.63999,1.03482,0.98847,1.80428,0.00307,0.00307,0.00307
86,4027.71,0.81612,0.50046,1.42438,0.87017,0.73444,0.84257,0.63722,1.03698,0.97786,1.81057,0.0029875,0.0029875,0.0029875
87,4073.43,0.82261,0.50154,1.42981,0.87674,0.73859,0.85104,0.64044,1.03552,0.99171,1.78717,0.002905,0.002905,0.002905
88,4119.76,0.81021,0.49554,1.42972,0.8938,0.73335,0.85133,0.64641,1.0331,1.01748,1.78662,0.0028225,0.0028225,0.0028225
89,4165.89,0.79891,0.48984,1.41685,0.92093,0.72496,0.84693,0.64541,1.04826,1.02103,1.79519,0.00274,0.00274,0.00274
90,4212.25,0.79856,0.48319,1.4135,0.9332,0.72199,0.84593,0.64266,1.04506,1.02252,1.79798,0.0026575,0.0026575,0.0026575
91,4258.43,0.78737,0.47932,1.40181,0.91351,0.73859,0.85212,0.64836,1.04347,1.00882,1.8049,0.002575,0.002575,0.002575
92,4305.1,0.7806,0.47792,1.3946,0.91734,0.73676,0.8547,0.64719,1.04228,1.00336,1.80264,0.0024925,0.0024925,0.0024925
93,4351.4,0.78795,0.48363,1.40894,0.91691,0.73859,0.85484,0.64765,1.04433,1.00751,1.82269,0.00241,0.00241,0.00241
94,4397.17,0.77442,0.4736,1.4031,0.93089,0.73029,0.85006,0.64541,1.04592,1.00255,1.83916,0.0023275,0.0023275,0.0023275
95,4444.27,0.76271,0.46894,1.38894,0.89969,0.73859,0.84495,0.64522,1.04455,1.01247,1.85183,0.002245,0.002245,0.002245
96,4495.01,0.76663,0.47152,1.38807,0.91697,0.72199,0.84108,0.64484,1.04895,1.0147,1.85122,0.0021625,0.0021625,0.0021625
97,4544.41,0.76866,0.47579,1.39852,0.91116,0.73029,0.84406,0.64422,1.04812,1.03657,1.85097,0.00208,0.00208,0.00208
98,4591.08,0.75962,0.46298,1.36926,0.89354,0.73029,0.84883,0.64479,1.03879,1.03678,1.84831,0.0019975,0.0019975,0.0019975
99,4637.56,0.7634,0.4668,1.37907,0.88575,0.74274,0.85233,0.64543,1.03827,1.016,1.85329,0.001915,0.001915,0.001915
100,4683.68,0.74295,0.45826,1.36457,0.88572,0.73964,0.85139,0.64876,1.04064,1.01727,1.844,0.0018325,0.0018325,0.0018325
101,4730.02,0.73999,0.45759,1.35612,0.91279,0.73831,0.85455,0.6509,1.04211,1.01126,1.84026,0.00175,0.00175,0.00175
102,4775.98,0.73704,0.4551,1.35688,0.91819,0.75519,0.8569,0.65382,1.03984,1.01298,1.82147,0.0016675,0.0016675,0.0016675
103,4822.95,0.7277,0.45064,1.34297,0.91687,0.73222,0.85656,0.65344,1.03863,1.00578,1.81726,0.001585,0.001585,0.001585
104,4870.62,0.73326,0.45283,1.36051,0.92543,0.73029,0.85785,0.65488,1.03969,1.01576,1.82144,0.0015025,0.0015025,0.0015025
105,4918.13,0.71957,0.44332,1.34577,0.86238,0.77593,0.85888,0.65667,1.0355,1.00602,1.81803,0.00142,0.00142,0.00142
106,4965.55,0.72526,0.44706,1.35355,0.86221,0.77896,0.85667,0.65318,1.03044,0.9917,1.81569,0.0013375,0.0013375,0.0013375
107,5014.12,0.71925,0.44816,1.34693,0.89125,0.74816,0.8559,0.65091,1.03697,0.99754,1.82192,0.001255,0.001255,0.001255
108,5063.19,0.71851,0.44377,1.34869,0.88927,0.75104,0.8519,0.64867,1.03821,1.00421,1.82839,0.0011725,0.0011725,0.0011725
109,5110.83,0.71476,0.44124,1.33695,0.89612,0.7517,0.85448,0.65102,1.04174,1.00624,1.83823,0.00109,0.00109,0.00109
110,5158.05,0.69945,0.43813,1.33898,0.90203,0.74689,0.85319,0.64994,1.04425,1.00899,1.84514,0.0010075,0.0010075,0.0010075
111,5211.87,0.50853,0.31123,1.13818,0.90555,0.74274,0.85408,0.64656,1.04369,1.00435,1.85087,0.000925,0.000925,0.000925
112,5258.75,0.49708,0.30491,1.12551,0.90455,0.74713,0.85393,0.64481,1.0455,1.00793,1.85661,0.0008425,0.0008425,0.0008425
113,5305.46,0.48918,0.30083,1.12681,0.90498,0.75089,0.85409,0.64333,1.04648,1.00757,1.86837,0.00076,0.00076,0.00076
114,5352.34,0.48792,0.30231,1.1293,0.89243,0.75732,0.8546,0.64354,1.04615,1.00797,1.87225,0.0006775,0.0006775,0.0006775
115,5399.2,0.47512,0.29619,1.11952,0.89577,0.75934,0.85567,0.64301,1.04744,1.01556,1.87595,0.000595,0.000595,0.000595
116,5447.05,0.47001,0.2933,1.11668,0.90122,0.75715,0.85472,0.64291,1.04689,1.02023,1.87971,0.0005125,0.0005125,0.0005125
117,5493.81,0.46647,0.29294,1.11449,0.90283,0.75519,0.85417,0.64252,1.04561,1.02052,1.88245,0.00043,0.00043,0.00043
118,5540.14,0.46029,0.28976,1.10951,0.90538,0.75437,0.85284,0.64226,1.04515,1.02411,1.88613,0.0003475,0.0003475,0.0003475
119,5586.66,0.45427,0.28592,1.10536,0.89333,0.75934,0.85208,0.64212,1.04093,1.02417,1.88935,0.000265,0.000265,0.000265
120,5632.89,0.4515,0.28539,1.10253,0.92255,0.74144,0.85475,0.64284,1.04078,1.02591,1.89327,0.0001825,0.0001825,0.0001825
