epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
69,4633.3,0.80161,0.57641,1.46499,0.85218,0.74436,0.83567,0.64367,1.01341,0.93427,2.04702,0.00439,0.00439,0.00439
70,4703.58,0.79581,0.56969,1.46359,0.81075,0.78481,0.84068,0.64468,1.01503,0.92362,2.04722,0.0043075,0.0043075,0.0043075
71,4768.75,0.78972,0.56448,1.46885,0.89531,0.71447,0.84153,0.64568,1.01587,0.92833,2.04015,0.004225,0.004225,0.004225
72,4835.99,0.79126,0.5672,1.45664,0.89306,0.7188,0.83944,0.64514,1.00163,0.92333,2.02153,0.0041425,0.0041425,0.0041425
73,4902.07,0.7849,0.56581,1.44265,0.83183,0.75949,0.83867,0.64361,1.00586,0.92095,2.02917,0.00406,0.00406,0.00406
74,4966.72,0.77749,0.55298,1.45508,0.88797,0.71899,0.83246,0.63474,1.00939,0.9363,2.03649,0.0039775,0.0039775,0.0039775
75,5031.96,0.77143,0.55328,1.43878,0.89612,0.72405,0.83324,0.63698,1.00815,0.92842,2.02779,0.003895,0.003895,0.003895
76,5096.68,0.77029,0.55451,1.44872,0.87901,0.72658,0.83282,0.63822,1.00748,0.92751,2.02651,0.0038125,0.0038125,0.0038125
77,5161.16,0.77394,0.55015,1.44836,0.86329,0.73539,0.83194,0.63873,1.00567,0.92772,2.03337,0.00373,0.00373,0.00373
78,5232.17,0.76683,0.54645,1.45368,0.85207,0.73924,0.83262,0.6402,0.99694,0.93217,2.01722,0.0036475,0.0036475,0.0036475
79,5296.31,0.7534,0.53919,1.4323,0.84666,0.74083,0.8336,0.64072,0.9972,0.93576,2.02197,0.003565,0.003565,0.003565
80,5360.99,0.75566,0.54071,1.42564,0.86785,0.73155,0.83507,0.63814,0.9986,0.93693,2.03638,0.0034825,0.0034825,0.0034825
81,5425.49,0.73968,0.52378,1.42147,0.84771,0.74937,0.83655,0.63999,0.99731,0.9323,2.03819,0.0034,0.0034,0.0034
82,5489.68,0.73671,0.52609,1.41868,0.85767,0.74752,0.83946,0.63839,0.99209,0.93746,2.02405,0.0033175,0.0033175,0.0033175
83,5554.89,0.74103,0.52546,1.41088,0.8841,0.73385,0.83781,0.63962,0.99338,0.94496,2.02485,0.003235,0.003235,0.003235
84,5619.12,0.73203,0.52221,1.41787,0.88398,0.73302,0.83792,0.64093,0.9964,0.95026,2.02519,0.0031525,0.0031525,0.0031525
85,5683.3,0.72531,0.51906,1.40419,0.8769,0.73671,0.83777,0.63993,0.99602,0.94873,2.0213,0.00307,0.00307,0.00307
86,5747.51,0.72028,0.51133,1.39301,0.8784,0.73418,0.83629,0.63895,0.99493,0.95125,2.02202,0.0029875,0.0029875,0.0029875
