epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
59,3019.7,1.21141,0.72256,1.33807,0.87249,0.82819,0.88292,0.55972,1.30158,0.88412,1.32123,0.005215,0.005215,0.005215
60,3070.49,1.19908,0.72486,1.33684,0.85245,0.81442,0.86405,0.53963,1.28352,1.00328,1.32089,0.0051325,0.0051325,0.0051325
61,3120.94,1.18495,0.70939,1.33219,0.87071,0.82379,0.86779,0.5573,1.27896,0.95417,1.29327,0.00505,0.00505,0.00505
62,3171.53,1.1847,0.71208,1.33106,0.87768,0.80176,0.86828,0.55384,1.26747,0.95038,1.29788,0.0049675,0.0049675,0.0049675
63,3222.02,1.17257,0.70349,1.32381,0.85925,0.81498,0.86442,0.54917,1.25365,0.96397,1.30741,0.004885,0.004885,0.004885
64,3272.6,1.16728,0.69692,1.32892,0.88323,0.79971,0.86614,0.55138,1.27645,0.98068,1.29771,0.0048025,0.0048025,0.0048025
65,3321.81,1.15078,0.68868,1.32367,0.88745,0.79896,0.87683,0.55953,1.23461,0.91579,1.28414,0.00472,0.00472,0.00472
66,3372.35,1.16261,0.69357,1.32232,0.86293,0.832,0.88027,0.56176,1.25692,0.92955,1.30666,0.0046375,0.0046375,0.0046375
67,3422.96,1.13172,0.67024,1.30161,0.86798,0.82819,0.87661,0.55392,1.27649,1.01175,1.31476,0.004555,0.004555,0.004555
68,3473.53,1.13557,0.67469,1.31096,0.93165,0.76211,0.8754,0.55972,1.26948,1.06407,1.33146,0.0044725,0.0044725,0.0044725
69,3523.87,1.13139,0.67842,1.30318,0.88813,0.81057,0.87893,0.54819,1.28835,1.07131,1.31535,0.00439,0.00439,0.00439
70,3574.5,1.12001,0.66893,1.30259,0.85467,0.82906,0.88688,0.56013,1.30582,1.00121,1.31894,0.0043075,0.0043075,0.0043075
71,3625.05,1.10818,0.65756,1.29888,0.89066,0.77533,0.86622,0.55586,1.28019,1.0381,1.30967,0.004225,0.004225,0.004225
72,3675.52,1.10536,0.65985,1.28848,0.86271,0.80278,0.86937,0.55613,1.29284,1.0474,1.31124,0.0041425,0.0041425,0.0041425
73,3725.88,1.09314,0.6529,1.27281,0.86978,0.80176,0.87539,0.56067,1.31347,1.01823,1.3189,0.00406,0.00406,0.00406
74,3777.08,1.08096,0.64333,1.28817,0.89,0.80617,0.88846,0.55851,1.30022,0.94947,1.32454,0.0039775,0.0039775,0.0039775
75,3828.34,1.08497,0.64568,1.28309,0.8846,0.81044,0.88122,0.55887,1.28591,0.93409,1.31129,0.003895,0.003895,0.003895
76,3879.17,1.07009,0.63717,1.28284,0.8657,0.837,0.88289,0.56836,1.28848,0.95459,1.32097,0.0038125,0.0038125,0.0038125
77,3929.82,1.05179,0.62169,1.26334,0.88787,0.81938,0.8814,0.5624,1.27936,0.97212,1.31996,0.00373,0.00373,0.00373
78,3980.43,1.06352,0.63335,1.27237,0.87202,0.82819,0.88986,0.57069,1.26654,0.94601,1.31679,0.0036475,0.0036475,0.0036475
79,4031.59,1.04201,0.61941,1.25562,0.89365,0.81434,0.89094,0.56771,1.26856,0.94857,1.31857,0.003565,0.003565,0.003565
80,4082.1,1.03962,0.61707,1.26074,0.87427,0.8326,0.89763,0.57409,1.27222,0.92535,1.33163,0.0034825,0.0034825,0.0034825
81,4132.76,1.04007,0.61536,1.25587,0.87695,0.81498,0.89422,0.56853,1.26997,0.90043,1.32565,0.0034,0.0034,0.0034
82,4183.25,1.03175,0.60714,1.26174,0.89267,0.81057,0.88404,0.56419,1.26443,0.91945,1.31509,0.0033175,0.0033175,0.0033175
83,4233.7,1.01815,0.60383,1.25394,0.91832,0.79242,0.88395,0.55798,1.26972,0.93719,1.31908,0.003235,0.003235,0.003235
84,4284.4,1.01853,0.59737,1.24371,0.9033,0.79295,0.87931,0.561,1.2747,0.98182,1.31635,0.0031525,0.0031525,0.0031525
85,4334.83,1.00031,0.59125,1.23495,0.90382,0.78655,0.8702,0.55569,1.27626,1.01656,1.31884,0.00307,0.00307,0.00307
86,4385.39,1.00401,0.59881,1.252,0.87984,0.78855,0.86666,0.5558,1.27889,1.01082,1.31897,0.0029875,0.0029875,0.0029875
87,4435.78,1.00176,0.59175,1.24418,0.88511,0.78055,0.86589,0.55675,1.2761,1.04308,1.31342,0.002905,0.002905,0.002905
88,4486.09,0.98749,0.58133,1.22116,0.89892,0.7835,0.87168,0.55503,1.28201,1.07304,1.31403,0.0028225,0.0028225,0.0028225
89,4536.61,0.98552,0.57841,1.22579,0.88716,0.78855,0.86647,0.55433,1.29217,1.08135,1.31934,0.00274,0.00274,0.00274
90,4587.02,0.96991,0.57423,1.2299,0.88941,0.78414,0.86352,0.55621,1.29126,1.07237,1.32402,0.0026575,0.0026575,0.0026575
91,4637.49,0.96525,0.57064,1.2245,0.91382,0.76211,0.86278,0.55486,1.28662,1.07859,1.31996,0.002575,0.002575,0.002575
92,4688.37,0.95889,0.56347,1.22127,0.88905,0.77662,0.85976,0.55454,1.28632,1.0794,1.31639,0.0024925,0.0024925,0.0024925
